"Category ID","Category","Group ID","Group","Subgroup ID","Subgroup","Occupation ID","Occupation","Sex ID","Sex","Year","Quarter ID","Quarter","Workforce","Monthly Wage","Monthly Wage Growth","Monthly Wage Growth Value","percentage","lastPeriod"
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1111,"Altas Autoridades Gubernamentales y Jurisdiccionales",1,"Hombre",2017,20174,"2017-Q4",712,23174.157303370786,-0.31900502661147245,-10855.693442897867,0.00002178510917414701,34029.850746268654
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1112,"Legisladores",1,"Hombre",2017,20174,"2017-Q4",232,8472.413793103447,-0.8075406811748909,-35549.42856207224,0.00000709851871966588,44021.842355175686
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1113,"Presidentes y Autoridades Municipales",1,"Hombre",2017,20174,"2017-Q4",11696,5801.629616963064,-0.3458485271170803,-3067.3095469199197,0.0003578632540741902,8868.939163882984
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1121,"Presidentes y Directores Generales en Instituciones Públicas",1,"Hombre",2017,20174,"2017-Q4",2971,10327.532817233256,-0.670150773718596,-20982.326337696322,0.00009090387550054883,31309.859154929578
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1122,"Presidentes y Directores Generales en Instituciones y Empresas Privadas",1,"Hombre",2017,20174,"2017-Q4",50723,7013.025057666147,-0.283036410129629,-2768.5386880383194,0.0015519748492138466,9781.563745704467
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1131,"Directores de Organizaciones Políticas",1,"Hombre",2017,20174,"2017-Q4",1361,8092.578986039677,0.06047013147876432,461.4550667313197,0.00004164260335114337,7631.1239193083575
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1132,"Directores de Organizaciones Sindicales",1,"Hombre",2017,20174,"2017-Q4",5098,9837.720674774422,1.9799836450981714,6536.454008107756,0.00015598382945196835,3301.2666666666664
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1133,"Directores de Organizaciones Empresariales",1,"Hombre",2017,20174,"2017-Q4",1052,4648.28897338403,-0.5258757641818506,-5155.658224891832,0.000032188110746071145,9803.947198275862
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1134,"Directores de Organizaciones Agrarias",1,"Hombre",2017,20174,"2017-Q4",1498,7845.467957276369,-0.20288482892647614,-1996.8587753968986,0.000045834401043359866,9842.326732673268
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1135,"Directores de Organizaciones Civiles y Religiosas",1,"Hombre",2017,20174,"2017-Q4",351,6603.988603988604,1,6603.988603988604,0.000010739569269839326,0
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1211,"Directores y Gerentes en Administración, Recursos Humanos y Mercadotecnia",1,"Hombre",2017,20174,"2017-Q4",66000,11967.93803030303,0.028269957125518566,329.0313916622872,0.0020194061874911555,11638.906638640743
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1212,"Directores y Gerentes en Servicios Contables, Financieros, Banca y Seguros",1,"Hombre",2017,20174,"2017-Q4",30102,9734.549199388744,0.0333097852372793,313.8030316231925,0.000921032803876648,9420.746167765552
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1221,"Directores y Gerentes en Servicios de Salud, Protección Civil y Medio Ambiente",1,"Hombre",2017,20174,"2017-Q4",8255,9703.20096910963,2.157988310866573,6630.611708496754,0.0002525787587536286,3072.5892606128764
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1222,"Directores y Gerentes en Desarrollo Social y Económico",1,"Hombre",2017,20174,"2017-Q4",1975,9940.962025316456,-0.35566176635944907,-5487.211418853394,0.000060429200307500486,15428.17344416985
