"Category ID","Category","Group ID","Group","Subgroup ID","Subgroup","Occupation ID","Occupation","Sex ID","Sex","Year","Quarter ID","Quarter","Workforce","Monthly Wage","Monthly Wage Growth","Monthly Wage Growth Value","percentage","lastPeriod"
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1111,"Altas Autoridades Gubernamentales y Jurisdiccionales",2,"Mujer",2017,20174,"2017-Q4",1350,9992.592592592593,1,9992.592592592593,0.00006688807445088606,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1112,"Legisladores",2,"Mujer",2017,20174,"2017-Q4",433,40496.535796766744,1,40496.535796766744,0.000021453730546099014,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1113,"Presidentes y Autoridades Municipales",2,"Mujer",2017,20174,"2017-Q4",6365,11084.04430479183,0.19638934723359247,1819.4647342519947,0.00031536488435547394,9264.579570539836
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1121,"Presidentes y Directores Generales en Instituciones Públicas",2,"Mujer",2017,20174,"2017-Q4",3448,14975.232018561484,1.8010378650594314,9628.91656693379,0.00017083709681974457,5346.315451627694
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1122,"Presidentes y Directores Generales en Instituciones y Empresas Privadas",2,"Mujer",2017,20174,"2017-Q4",16995,7054.7478670197115,0.10485228721061518,669.5070989251772,0.0008420465372539324,6385.240768094534
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1131,"Directores de Organizaciones Políticas",2,"Mujer",2017,20174,"2017-Q4",456,2335.5263157894738,-0.4276653238821979,-1745.1740388204553,0.00002259330514785485,4080.700354609929
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1132,"Directores de Organizaciones Sindicales",2,"Mujer",2017,20174,"2017-Q4",1133,3477.8905560458957,0.06773273464047719,220.62359848937058,0.00005613643581692883,3257.266957556525
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1133,"Directores de Organizaciones Empresariales",2,"Mujer",2017,20174,"2017-Q4",625,8601.6,0.7203200000000001,3601.6000000000004,0.000030966701134669476,5000
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1135,"Directores de Organizaciones Civiles y Religiosas",2,"Mujer",2017,20174,"2017-Q4",632,5820.094936708861,-0.05501684360963662,-338.8454606421328,0.00003131352818737778,6158.940397350993
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1211,"Directores y Gerentes en Administración, Recursos Humanos y Mercadotecnia",2,"Mujer",2017,20174,"2017-Q4",51244,5559.92760128015,-0.12101771099042324,-765.487223112942,0.0025389722127120043,6325.414824393092
