"Category ID","Category","Group ID","Group","Subgroup ID","Subgroup","Occupation ID","Occupation","Sex ID","Sex","Year","Quarter ID","Quarter","Workforce","Monthly Wage","Monthly Wage Growth","Monthly Wage Growth Value","percentage","lastPeriod"
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1111,"Altas Autoridades Gubernamentales y Jurisdiccionales",2,"Mujer",2020,20204,"2020-Q4",328,25207.317073170732,1,25207.317073170732,0.000015825292629201092,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1112,"Legisladores",2,"Mujer",2020,20204,"2020-Q4",537,6331.47113594041,1,6331.47113594041,0.000025909091895978615,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1113,"Presidentes y Autoridades Municipales",2,"Mujer",2020,20204,"2020-Q4",17071,7621.577529142991,-0.17734232070512718,-1643.002041396845,0.0008236389343691824,9264.579570539836
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1121,"Presidentes y Directores Generales en Instituciones Públicas",2,"Mujer",2020,20204,"2020-Q4",5001,8926.614677064586,0.6696760147863825,3580.299225436893,0.00024128746475193493,5346.315451627694
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1122,"Presidentes y Directores Generales en Instituciones y Empresas Privadas",2,"Mujer",2020,20204,"2020-Q4",14059,22985.841809517035,2.5998394805050418,16600.601041422502,0.0006783164301034699,6385.2407680945325
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1131,"Directores de Organizaciones Políticas",2,"Mujer",2020,20204,"2020-Q4",353,1070.8215297450424,-0.7375887870484424,-3009.8788248648866,0.000017031488713743858,4080.700354609929
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1132,"Directores de Organizaciones Sindicales",2,"Mujer",2020,20204,"2020-Q4",1558,1853.4659820282413,-0.43097510699011315,-1403.8009755282837,0.00007517013998870518,3257.266957556525
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1133,"Directores de Organizaciones Empresariales",2,"Mujer",2020,20204,"2020-Q4",187,0,-1,-5000,0.00000902234671237989,5000
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1134,"Directores de Organizaciones Agrarias",2,"Mujer",2020,20204,"2020-Q4",242,5000,1,5000,0.000011675978098373976,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1135,"Directores de Organizaciones Civiles y Religiosas",2,"Mujer",2020,20204,"2020-Q4",1431,763.1027253668763,-0.8760983746984964,-5395.837671984117,0.00006904266387922793,6158.940397350993
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1211,"Directores y Gerentes en Administración, Recursos Humanos y Mercadotecnia",2,"Mujer",2020,20204,"2020-Q4",48127,13815.767033058366,1.1841677449801016,7490.352208665274,0.002322023958431588,6325.414824393092
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",121,"Directores y Gerentes en Servicios Financieros y Administrativos",1212,"Directores y Gerentes en Servicios Contables, Financieros, Banca y Seguros",2,"Mujer",2020,20204,"2020-Q4",22695,16647.54351178674,0.34695149966614613,4288.120387856159,0.001094984805547923,12359.42312393058
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1221,"Directores y Gerentes en Servicios de Salud, Protección Civil y Medio Ambiente",2,"Mujer",2020,20204,"2020-Q4",5113,9067.435947584589,0.5041080055011737,3038.988579163536,0.00024669122321068653,6028.4473684210525
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1222,"Directores y Gerentes en Desarrollo Social y Económico",2,"Mujer",2020,20204,"2020-Q4",4111,12555.543663342252,0.9642537045860679,6163.52636230419,0.00019834688414221245,6392.017301038062
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1223,"Directores y Gerentes en Centros de Enseñanza y Capacitación",2,"Mujer",2020,20204,"2020-Q4",58412,9697.998698897487,0.286132349608545,2157.562676236811,0.002818253027612482,7540.436022660676
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1224,"Jueces de Juzgado, Directores y Gerentes en Servicios Legales y Procuración de Justicia",2,"Mujer",2020,20204,"2020-Q4",4417,21291.238397102104,0.6538901563337891,8417.808855506179,0.00021311072421701592,12873.429541595926
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1225,"Comandantes de las Fuerzas Armadas",2,"Mujer",2020,20204,"2020-Q4",35,12000,1,12000,0.0000016886745183598725,0
1,"Funcionarios, Directores y Jefes",12,"Directores y Gerentes en Servicios Financieros, Administrativos y Sociales",122,"Directores y Gerentes en Servicios de Salud, Enseñanza y Sociales",1226,"Directores en Servicios de Vigilancia y Seguridad",2,"Mujer",2020,20204,"2020-Q4",723,21742.65560165975,-0.16374401532077887,-4257.34439834025,0.00003488319076497679,26000
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1311,"Directores y Gerentes en Producción Agropecuaria, Silvícola y Pesquera",2,"Mujer",2020,20204,"2020-Q4",4321,6333.233047905577,1.9341870509556605,4174.8045162811695,0.0002084789312523717,2158.4285316244077
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1313,"Directores y Gerentes en Generación y Provisión de Energía Eléctrica y Agua",2,"Mujer",2020,20204,"2020-Q4",78,20000,1,20000,0.0000037633317837734303,0
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1314,"Directores y Gerentes en Producción Manufacturera",2,"Mujer",2020,20204,"2020-Q4",24372,6238.432217298539,-0.3313965839911149,-3092.1097271889776,0.0011758964388990517,9330.541944487517
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",131,"Directores y Gerentes en Producción Agropecuaria, Industrial, Construcción y Mantenimiento",1315,"Directores y Gerentes en Construcción, Reparación y Mantenimiento",2,"Mujer",2020,20204,"2020-Q4",7740,10602.17441860465,0.4385987873997905,3232.3820126429755,0.00037343830777444034,7369.792405961675
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1321,"Directores y Gerentes en Informática",2,"Mujer",2020,20204,"2020-Q4",51,1290,0.400152774541029,368.67196819085484,0.0000024606400124672425,921.3280318091452
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1322,"Directores y Gerentes en Comunicación y Telecomunicaciones",2,"Mujer",2020,20204,"2020-Q4",995,10117.386934673366,3.2588145857492594,7741.752416906869,0.00004800660416480209,2375.634517766497
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1323,"Directores y Gerentes en Servicios de Transporte",2,"Mujer",2020,20204,"2020-Q4",2977,4896.519986563655,-0.7447134717254905,-14283.96720819513,0.00014363382974735258,19180.487194758785
1,"Funcionarios, Directores y Jefes",13,"Directores y Gerentes en Producción, Tecnología y Transporte",132,"Directores y Gerentes en Informática, Telecomunicaciones, Transporte y en Investigación y Desarrollo Tecnológico",1324,"Directores y Gerentes en Centros de Investigación y Desarrollo Tecnológico",2,"Mujer",2020,20204,"2020-Q4",416,50000,1,50000,0.000020071102846791628,0
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",141,"Directores y Gerentes de Ventas, Restaurantes y Hoteles",1411,"Directores y Gerentes de Ventas, Comercialización y Alquiler",2,"Mujer",2020,20204,"2020-Q4",77114,8081.090541276551,0.7386766046331396,3433.2506153567683,0.0037205841945372343,4647.839925919783
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",141,"Directores y Gerentes de Ventas, Restaurantes y Hoteles",1412,"Directores y Gerentes de Restaurantes y Hoteles",2,"Mujer",2020,20204,"2020-Q4",34202,7530.671598152155,0.6339228262837023,2921.719769453861,0.0016501727393412673,4608.951828698294
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1421,"Directores y Productores Artísticos de Cine, Teatro y Afines",2,"Mujer",2020,20204,"2020-Q4",3846,2759.5683827353096,-0.28833764231962095,-1118.0687480663782,0.00018556120564605912,3877.637130801688
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1422,"Directores y Gerentes de Museos, Cines y otros Establecimientos Deportivos y Culturales",2,"Mujer",2020,20204,"2020-Q4",3208,8479.738154613466,0.3489271522984,2193.4549108036927,0.00015477908156852775,6286.283243809773
1,"Funcionarios, Directores y Jefes",14,"Directores y Gerentes de Ventas, Restaurantes, Hoteles y otros Establecimientos",142,"Directores y Gerentes de Museos, Cines y otros Establecimientos",1423,"Directores y Gerentes en Servicios Funerarios y otros Servicios",2,"Mujer",2020,20204,"2020-Q4",5344,6002.325037425149,-0.20826622942538323,-1578.916612869546,0.00025783647503186167,7581.241650294695
1,"Funcionarios, Directores y Jefes",15,"Coordinadores y Jefes de Área en Servicios Financieros, Administrativos y Sociales",151,"Coordinadores y Jefes de Área en Servicios Financieros y Administrativos",1511,"Coordinadores y Jefes de Área en Administración, Recursos Humanos y Mercadotecnia",2,"Mujer",2020,20204,"2020-Q4",82117,8137.601958181619,0.12319136649834789,892.5302803683007,0.003961968154975933,7245.071677813318
