"Category ID","Category","Group ID","Group","Subgroup ID","Subgroup","Occupation ID","Occupation","Sex ID","Sex","Year","Quarter ID","Quarter","Workforce","Monthly Wage","Monthly Wage Growth","Monthly Wage Growth Value","percentage","lastPeriod"
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1111,"Altas Autoridades Gubernamentales y Jurisdiccionales",2,"Mujer",2019,20194,"2019-Q4",159,0,1,0,0.000007216692072599922,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1112,"Legisladores",2,"Mujer",2019,20194,"2019-Q4",420,37438.09523809524,1,37438.09523809524,0.00001906296019177338,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",111,"Funcionarios, Legisladores y Autoridades Gubernamentales",1113,"Presidentes y Autoridades Municipales",2,"Mujer",2019,20194,"2019-Q4",8441,9040.646842791139,-0.02417084618289365,-223.9327277486973,0.0003831201118541883,9264.579570539836
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1121,"Presidentes y Directores Generales en Instituciones Públicas",2,"Mujer",2019,20194,"2019-Q4",4593,154.14761593729588,-0.9711675045492564,-5192.167835690398,0.0002084670860971789,5346.315451627694
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1122,"Presidentes y Directores Generales en Instituciones y Empresas Privadas",2,"Mujer",2019,20194,"2019-Q4",14947,8623.703753261523,0.3505682974950661,2238.462985166989,0.0006784144428248493,6385.240768094534
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",112,"Presidentes y Directores Generales",1129,"Otros Presidentes y Directores Generales, no Clasificados Anteriormente",2,"Mujer",2019,20194,"2019-Q4",35,8000,1,8000,0.000001588580015981115,0
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1131,"Directores de Organizaciones Políticas",2,"Mujer",2019,20194,"2019-Q4",711,12185.654008438818,1.9861673118617487,8104.9536538288885,0.000032270868324644935,4080.7003546099295
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1132,"Directores de Organizaciones Sindicales",2,"Mujer",2019,20194,"2019-Q4",1576,12211.586294416244,2.749028388995448,8954.319336859719,0.00007153148871960678,3257.266957556525
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1133,"Directores de Organizaciones Empresariales",2,"Mujer",2019,20194,"2019-Q4",212,26566.037735849055,4.313207547169811,21566.037735849055,0.000009622256096799897,5000
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1134,"Directores de Organizaciones Agrarias",2,"Mujer",2019,20194,"2019-Q4",940,6880,0.376,1880,0.000042664720429207085,5000
1,"Funcionarios, Directores y Jefes",11,"Funcionarios y Altas Autoridades de los Sectores Público, Privado y Social",113,"Directores de Organizaciones Políticas, Sindicales y Civiles",1135,"Directores de Organizaciones Civiles y Religiosas",2,"Mujer",2019,20194,"2019-Q4",1556,2120.822622107969,-0.6556513807115019,-4038.1177752430244,0.00007062372871047471,6158.940397350993
